left_wrist_acc_x__SD,left_wrist_acc_x__acf_first_min,left_wrist_acc_x__acf_timescale,left_wrist_acc_x__ami2,left_wrist_acc_x__ami_timescale,left_wrist_acc_x__centroid_freq,left_wrist_acc_x__dfa,left_wrist_acc_x__embedding_dist,left_wrist_acc_x__entropy_pairs,left_wrist_acc_x__forecast_error,left_wrist_acc_x__high_fluctuation,left_wrist_acc_x__low_freq_power,left_wrist_acc_x__mean,left_wrist_acc_x__mode_10,left_wrist_acc_x__mode_5,left_wrist_acc_x__outlier_timing_neg,left_wrist_acc_x__outlier_timing_pos,left_wrist_acc_x__periodicity,left_wrist_acc_x__rs_range,left_wrist_acc_x__stretch_decreasing,left_wrist_acc_x__stretch_high,left_wrist_acc_x__transition_matrix,left_wrist_acc_x__trev,left_wrist_acc_x__whiten_timescale,left_wrist_acc_y__SD,left_wrist_acc_y__acf_first_min,left_wrist_acc_y__acf_timescale,left_wrist_acc_y__ami2,left_wrist_acc_y__ami_timescale,left_wrist_acc_y__centroid_freq,left_wrist_acc_y__dfa,left_wrist_acc_y__embedding_dist,left_wrist_acc_y__entropy_pairs,left_wrist_acc_y__forecast_error,left_wrist_acc_y__high_fluctuation,left_wrist_acc_y__low_freq_power,left_wrist_acc_y__mean,left_wrist_acc_y__mode_10,left_wrist_acc_y__mode_5,left_wrist_acc_y__outlier_timing_neg,left_wrist_acc_y__outlier_timing_pos,left_wrist_acc_y__periodicity,left_wrist_acc_y__rs_range,left_wrist_acc_y__stretch_decreasing,left_wrist_acc_y__stretch_high,left_wrist_acc_y__transition_matrix,left_wrist_acc_y__trev,left_wrist_acc_y__whiten_timescale,left_wrist_acc_z__SD,left_wrist_acc_z__acf_first_min,left_wrist_acc_z__acf_timescale,left_wrist_acc_z__ami2,left_wrist_acc_z__ami_timescale,left_wrist_acc_z__centroid_freq,left_wrist_acc_z__dfa,left_wrist_acc_z__embedding_dist,left_wrist_acc_z__entropy_pairs,left_wrist_acc_z__forecast_error,left_wrist_acc_z__high_fluctuation,left_wrist_acc_z__low_freq_power,left_wrist_acc_z__mean,left_wrist_acc_z__mode_10,left_wrist_acc_z__mode_5,left_wrist_acc_z__outlier_timing_neg,left_wrist_acc_z__outlier_timing_pos,left_wrist_acc_z__periodicity,left_wrist_acc_z__rs_range,left_wrist_acc_z__stretch_decreasing,left_wrist_acc_z__stretch_high,left_wrist_acc_z__transition_matrix,left_wrist_acc_z__trev,left_wrist_acc_z__whiten_timescale,left_wrist_gyro_x__SD,left_wrist_gyro_x__acf_first_min,left_wrist_gyro_x__acf_timescale,left_wrist_gyro_x__ami2,left_wrist_gyro_x__ami_timescale,left_wrist_gyro_x__centroid_freq,left_wrist_gyro_x__dfa,left_wrist_gyro_x__embedding_dist,left_wrist_gyro_x__entropy_pairs,left_wrist_gyro_x__forecast_error,left_wrist_gyro_x__high_fluctuation,left_wrist_gyro_x__low_freq_power,left_wrist_gyro_x__mean,left_wrist_gyro_x__mode_10,left_wrist_gyro_x__mode_5,left_wrist_gyro_x__outlier_timing_neg,left_wrist_gyro_x__outlier_timing_pos,left_wrist_gyro_x__periodicity,left_wrist_gyro_x__rs_range,left_wrist_gyro_x__stretch_decreasing,left_wrist_gyro_x__stretch_high,left_wrist_gyro_x__transition_matrix,left_wrist_gyro_x__trev,left_wrist_gyro_x__whiten_timescale,left_wrist_gyro_y__SD,left_wrist_gyro_y__acf_first_min,left_wrist_gyro_y__acf_timescale,left_wrist_gyro_y__ami2,left_wrist_gyro_y__ami_timescale,left_wrist_gyro_y__centroid_freq,left_wrist_gyro_y__dfa,left_wrist_gyro_y__embedding_dist,left_wrist_gyro_y__entropy_pairs,left_wrist_gyro_y__forecast_error,left_wrist_gyro_y__high_fluctuation,left_wrist_gyro_y__low_freq_power,left_wrist_gyro_y__mean,left_wrist_gyro_y__mode_10,left_wrist_gyro_y__mode_5,left_wrist_gyro_y__outlier_timing_neg,left_wrist_gyro_y__outlier_timing_pos,left_wrist_gyro_y__periodicity,left_wrist_gyro_y__rs_range,left_wrist_gyro_y__stretch_decreasing,left_wrist_gyro_y__stretch_high,left_wrist_gyro_y__transition_matrix,left_wrist_gyro_y__trev,left_wrist_gyro_y__whiten_timescale,n_test
0.09112258204487585,0.006860629640615932,0.010964758159369674,0.013265080308429046,0.0016209898455857494,0.015385159566977327,0.0036853561215338,0.0012655096215888441,0.0076075572598730675,0.01023461142013256,0.01460991138015873,0.004642443486360986,0.0786329349221809,0.0015947429878557925,0.0005043852869363967,4.646996825559486e-05,3.241933544914608e-05,0.006239857929775304,0.0007917472047955157,0.005190965699815879,0.005881751850704743,0.000876404126038701,0.00012293004030630445,0.004671881565672504,0.05869393763436764,0.002215174809498611,0.0020475862779986433,0.00014335629887421384,0.00103235162569252,0.0015605957509504948,0.002221181802150983,0.0004779704035456809,0.002667923273858771,0.0025122041189390067,0.007063689820363641,0.004051341370331916,0.019082768989310855,0.013985842956591572,0.006570146321891905,4.422030401235127e-07,2.7328625677951903e-05,0.0035701800777663416,0.0013729566803697291,0.0016443765615352616,0.0011920150991236761,0.0002378275270027416,0.00014837565590275156,0.005286384625519519,0.04432235147612576,0.0029336493806115475,0.005084886387566799,0.0038088776026775828,0.003995179015815167,0.0039446754912385714,0.00046845499596335534,0.0002875852318914965,0.011689340814210976,0.0034519693930128536,0.006900893212416262,0.005392234756148002,0.03743997460720618,6.988604196445433e-05,3.862685792396184e-05,8.833671412156991e-06,4.439934231514453e-06,0.0010429207384347896,3.2304532372925015e-05,0.0036293795311017913,0.0010827120247003958,0.00013694183506763095,3.386435428467175e-05,0.0005799455761811435,0.054612303879558406,0.014058739652152824,0.007672805590562127,0.010277488735933503,0.005698290933030079,0.013601101998600732,0.00041874084054021454,0.003246723686117556,0.01430815963258157,0.01413540285430167,0.0020065151931637657,0.0064873579716796,0.04827281473276407,9.337903330502313e-05,0.00014196546541435777,4.650054977359177e-07,2.7088325455628368e-08,0.0032703111599644615,2.8612212248784672e-05,0.017404261867476893,0.0003882893240451121,3.198459082073975e-05,4.1400803868820064e-05,0.0006306763543905207,0.05246893821147754,0.0014345667204472613,0.007600367493290353,0.0061948668964241504,0.0013308664687374013,0.009314593162201446,0.0,0.0015465303891664943,0.015044878198746347,0.007014699329835164,0.002808928631327005,0.007714798359928121,0.10139382868583079,0.0,7.016770945395798e-06,1.727222371520928e-06,0.0,8.425049440899756e-05,8.739695109593256e-05,0.004319829979468083,0.0021760851745845655,9.981311174085365e-06,3.519006242688818e-05,0.0025458751336156294,58830
0.08694478933411096,0.009295783086922842,0.012095124282966677,0.01267352716434135,0.0022167097717957188,0.017645332726598118,0.0032916751111933536,0.0022172782842616555,0.009387346898066563,0.012212153242266028,0.014432127645753048,0.006156513184856637,0.07527684922409175,0.0009732893469892762,0.0005115957699360283,7.199253309275059e-06,1.954631906172812e-05,0.0066215050453854885,0.0008209763396204131,0.005258325760669072,0.004992733188948977,0.0006241233130306594,0.00010288564738358854,0.004637554719525835,0.058237707704465215,0.003042674821504893,0.0026669631887169783,0.000364524416856541,0.001833861807384441,0.0016698896485085252,0.0020696971412784,0.0001097113383631142,0.0018473708661686792,0.002172249849019435,0.006104462776853715,0.0037707710674278745,0.018696040784722978,0.013588169083109884,0.004151641829216093,1.4862665483546958e-07,0.0,0.003638419272240701,0.0018873716652861828,0.0010607733960379298,0.0010383531381351354,6.525300305888386e-05,0.0007220314531747268,0.006971867100510366,0.048783757074811994,0.005232774652045052,0.004522160707101679,0.0029756739654528534,0.003262708306596224,0.004312636898577736,0.00043795781237157246,0.00020940295060140271,0.012141503192552012,0.0030880006332563693,0.006729257252875872,0.005961006407258188,0.04189298582674009,9.19833477307843e-05,2.5221264438501456e-05,3.829367624580179e-06,0.0,0.001284277170760113,1.9698139326307947e-05,0.003720398441944967,0.0010941606524424606,0.00014419953763560272,4.637428627098954e-05,0.00013287039245486856,0.05566318973142875,0.01246570134068482,0.006670466613016394,0.010882826028529498,0.005771904804875371,0.012774512671942023,0.0003476767984631903,0.0030526555708894707,0.017125370830348777,0.01144069844638219,0.0023947874720221286,0.004603775744805198,0.051003202430983816,0.00012456816892825455,0.00016000962200504436,0.0,0.0,0.0029926132162690845,0.00011512253672696887,0.01872743480894547,0.0006131393999898828,1.4785329221696894e-05,5.3017662482982396e-05,0.0004043908561072037,0.046167016713318854,0.0012384952280551176,0.007184320441798881,0.006495830789803779,0.0012366969209231743,0.009638508268049843,8.215405921539254e-05,0.001490183788880886,0.016014797712985373,0.006629344072318617,0.0030359195563403824,0.007646046598471963,0.09630697303747192,0.0,1.652231972819775e-05,0.0,3.353233787985164e-06,0.00014899575764386376,1.2761734669847814e-05,0.004940292557135604,0.0018927402427264845,0.0,5.850522334776228e-05,0.0021209547376270406,62788
0.0854644031414127,0.00857446393508491,0.0096974061449058,0.011798023121531552,0.0019456409900182627,0.0165852814619719,0.0028131830545211054,0.001710814312517926,0.00967910269331264,0.011747797525913551,0.013594183197808248,0.006398304088146719,0.07456031681540036,0.0010999944435994588,0.00036456382113768794,2.033882495026999e-05,3.251270881325241e-05,0.0073815327450777405,0.0011308983798219146,0.005807015498052713,0.005829091159221694,0.0006711361944580194,0.00015499092990424847,0.004744346600656531,0.05753123145754546,0.0031053045878933192,0.0025410481742849573,0.0004145522314199405,0.0020908556645094565,0.0011277741150041614,0.0016117490869187103,0.0004056923769760308,0.0022858575416411513,0.00287691108334498,0.006518741256830364,0.004507033022564376,0.01919067124202818,0.011504795886270626,0.004259358858617804,2.529746559415866e-07,6.52947452704512e-06,0.003945946867452439,0.001786282977525042,0.0011031805587460317,0.001597771422431138,0.00027624483095938575,0.0002203267583557869,0.004409223638240088,0.0439004643370386,0.005224733449048828,0.006449739575466865,0.0034433182832571555,0.005061610138698641,0.004169124179988411,0.0007842558829743318,0.0003072976730441497,0.010455526810223662,0.003265341417152626,0.006101206337536218,0.0059658491046091595,0.04072883798769863,6.222887921675603e-05,5.2649207511191665e-05,9.573053662953646e-08,1.6023974634250332e-05,0.0015939443251547765,4.415041925899161e-05,0.00411662950509015,0.0009803981458935153,0.000138429686151394,2.6475488184815086e-05,0.00028387464251225595,0.054913357991615314,0.014877004599965792,0.007822693415171741,0.010807314974548093,0.0060911965606102745,0.014094681082261185,0.00013876693538356026,0.002803447457897756,0.016513573809446687,0.012407099788349927,0.002250999540695182,0.0061264307300017435,0.04810272355356814,0.0001693425259538158,0.00017731235332290313,1.8548836127564112e-08,0.0,0.0034778102337405976,0.00014239404196935424,0.01824446161577445,0.00043218280920646,9.074523962820867e-05,3.958082317614447e-05,0.0005518529777812282,0.048405493897668454,0.0014019242955609706,0.007281402234853162,0.007467360104879062,0.001325229844939777,0.00930691363804123,0.0,0.0020411323382009583,0.014414134028358531,0.007568319670659011,0.002626108351063323,0.007049316214095462,0.10124867201320846,6.609587881726563e-05,5.5066690995908046e-05,0.0,0.0,5.565729093876845e-05,2.202528173661082e-05,0.005396637259519936,0.0022785572986703355,6.65390382514673e-05,3.763040579784813e-05,0.003315909556975207,54098
0.08818579877149707,0.00806506821299741,0.009189936188758258,0.012093601564591262,0.002018447715323784,0.0173108620665431,0.002234417854938529,0.0021692831437220956,0.00885371180019777,0.01096659688919223,0.013059150167848078,0.005832685137904582,0.07698579290213119,0.0007356628484042441,0.00044603126119345917,4.1211526218442663e-08,3.094512328438589e-05,0.006511375355246254,0.0007564506611961473,0.00483272200170813,0.0052873125653917115,0.00047024766308524754,0.0002181031385019406,0.004318211437289816,0.06045175522343559,0.003630300315923322,0.0025570004483376767,0.0008468471109318983,0.002614816614068568,0.00178133470187138,0.0017467952792389852,0.0004188539511758786,0.0028479497446133924,0.0027691592482660603,0.0061272948908551285,0.004984598373279154,0.023440735585438927,0.012286367262375643,0.005429006583007005,2.383592042021982e-06,1.3915615320868094e-06,0.004469913784687548,0.0018245797847494347,0.0012491588958189505,0.0013145466306133135,8.078856401249853e-05,0.00042029549789751244,0.0056758686043572384,0.04431441678942485,0.005346899614652779,0.006937850173381566,0.0034710637979184613,0.0034496823104994885,0.004387475402037043,0.00045429207646208706,0.0004595070117780546,0.011272271942628993,0.003253120508911961,0.006527597056103705,0.006180702049160686,0.04268410340163955,0.0,3.982153642617134e-09,1.438273108684644e-05,2.0691956123063954e-05,0.001209766509024266,2.9613293586089747e-06,0.002847455492599753,0.0009210888143120576,0.00013242537503962772,5.305739159850085e-05,0.00017792309957923358,0.05478525016503584,0.01428996946584957,0.0072796949661799275,0.010785119281486854,0.005436126766216306,0.013945262671481226,0.00041179374404586326,0.0024089080947201423,0.01473041710344166,0.012915626162603364,0.0019157368264910253,0.004521606973827577,0.04333042790764962,0.00011349083324370561,0.00010849634953162516,2.1555798415954643e-08,0.0,0.003499160180513478,0.00011523855913439594,0.017154892884755968,0.0007631020203786179,3.890264883425607e-05,2.52875147864878e-05,0.0003201964138518237,0.04626195808174228,0.0016245830298335468,0.007548808826525751,0.007446604533228561,0.0014222836883287647,0.010811042895694047,0.0,0.002307436902914481,0.015228650298179125,0.008050915382969915,0.0031246579741331993,0.008000319661684746,0.09735455449881467,8.46072981670475e-06,7.761427334548338e-05,0.0,0.0,0.00022331200018210857,7.339749905185349e-05,0.004739919332370969,0.0023126818788098765,4.341682767608683e-05,3.312058890729488e-05,0.0027485952594558456,59755
0.0840741203452371,0.008251438345908298,0.010919369566875321,0.01443266800621445,0.001655902174442025,0.014438924679013768,0.003027000294320227,0.001860014896835558,0.009754205277248958,0.012201663731026689,0.01538235185276294,0.006231247817928297,0.07842805499448943,0.0010952094397875397,0.0005412502780900896,4.426688272583846e-05,2.7034795445757533e-05,0.008001388666376799,0.0010614093347357633,0.005516643820236046,0.005566437635520274,0.0006975293847475922,0.00022315187045325805,0.005695313340030817,0.0572708187886614,0.0030597943082828344,0.0029180493613635925,0.0003911698905757365,0.00187401853650991,0.0019941630761197444,0.0013439567414490641,0.0003566120966441299,0.0017723368286350972,0.003551572968676458,0.00710283913952089,0.00473179370081509,0.019691422553998007,0.012508870422082853,0.005140171946281613,4.656259524829343e-06,8.961111832264975e-06,0.003994242706588976,0.0019080519720010463,0.0010544817955975018,0.0020580365267084877,8.855883627811172e-05,0.0005801321614372062,0.005769119373557592,0.04696665974392624,0.004436670416103929,0.00579305546994338,0.0027143548076978955,0.003567289198451049,0.004232076001220366,0.0008964292536688846,0.0001866900050766367,0.009999836933398431,0.00338864284340662,0.005488523304511161,0.004919028106551387,0.04118100645682194,4.671192602223344e-05,2.2271524593612088e-05,0.0,0.0,0.0014694492198020007,0.0,0.0038185519348201374,0.0009460300599527557,0.00012540135060263322,3.580635693584613e-05,0.00035668505331778544,0.054432394114945576,0.012662800682662772,0.007588190964888764,0.010880889455225988,0.005498568185924011,0.011154007335495828,0.0004200792201922481,0.0032162905137785736,0.019116367627306542,0.012459049185339998,0.001976210058181914,0.006256597047301455,0.0497588634893079,7.85209812282074e-05,0.00017707129209717148,1.1735813712083966e-07,6.3083949253643205e-06,0.0031663548905090143,0.00014038160909226498,0.01823060907137253,0.0007612117013246381,1.6760674442909367e-05,1.5391428033949866e-05,0.0003723451117350132,0.0473283092927873,0.0012105748775163658,0.007434986614587444,0.006374767760852356,0.0011379524969395653,0.008494691730635238,0.00010778491557398167,0.0008434784688351951,0.012987695790212715,0.006522346433154371,0.003186368333702847,0.00715514582414006,0.09980612396396099,3.9631950303034534e-05,2.4078951311713468e-05,1.466003092869531e-06,0.0,0.00013695387099770453,1.7299345572508507e-05,0.004740502091943875,0.0025223594148867253,2.101409713471096e-05,3.965729305339652e-05,0.0025898315849350114,60445
0.08685180629896293,0.007157611458921839,0.00854694914459369,0.010870139372140368,0.0023615687771734186,0.014889743416937537,0.003063830477348818,0.0017164442490059035,0.01024156396776512,0.012653331657303887,0.013296628338157859,0.004803407868128551,0.074341455693024,0.0016094308069830561,0.0006812389655255222,2.2893796329587428e-05,2.4386403520147113e-05,0.007147177638728767,0.0010715510524992287,0.006332270102037314,0.0073772102427429155,0.0009095772096270032,0.00010309924288189839,0.00507104066654669,0.05736817302700352,0.0026439021682188534,0.0019167473746521042,0.0002142984929316072,0.0019132190917756362,0.0007757933284581272,0.002468949008561095,0.00018402685711821275,0.0016950178701533002,0.00186082734064924,0.007575125922297166,0.0052316280121731075,0.02012688664126002,0.012215002362784654,0.00585782343690582,5.436562767233344e-06,2.6776490100308884e-05,0.004782415426214517,0.0018881100487547198,0.002094880292109924,0.0010745833550074425,0.0001522604545816568,0.00023034861710277953,0.005615628884434469,0.04626197778509047,0.004334825998013122,0.005119582068879999,0.002926658468533792,0.004556691875297361,0.003749560451525312,0.0008244472455093204,0.0005071938306639411,0.009759427696722845,0.0025225739677120548,0.006670749394338821,0.005282594030437834,0.04228231065337259,2.182945289310262e-05,1.7012172253354574e-05,6.673159800849939e-06,0.0,0.0011471698869526307,5.0649636255694285e-05,0.0032682205573186253,0.0007541046649986572,0.0001539726837034979,3.295827281092904e-05,0.00031123000421415356,0.054208263369047514,0.012259348946636831,0.0063715244599679074,0.009648194754369383,0.005266497228851562,0.013856552896415896,0.0006965334464375618,0.002450085787043232,0.018844711065045698,0.012956215876539019,0.00158359246716245,0.006860306194762898,0.055850143102524855,3.5818981661513445e-05,1.651116896950549e-05,2.097767322949339e-06,0.0,0.0030633607315135604,0.00012766105843276692,0.018249390025000298,0.000694150122829311,2.707767330662581e-05,3.39144371785819e-05,0.0004314518004955219,0.04741027415643,0.0017017583316722214,0.00588010803919912,0.00599080461835359,0.0008817885913798737,0.010027866477872013,0.0,0.0014056841496469079,0.013955093483861288,0.0064379054041964106,0.002915200549648204,0.006404427852703886,0.10442484037635104,7.693797848210586e-05,3.455868634304533e-05,5.198001976684614e-06,0.0,3.895281854029754e-05,8.5940033873866e-05,0.004240969800569401,0.00258054574665349,2.1929227795631146e-05,3.160458800786713e-05,0.0022895758547270837,55278
0.08649780302640808,0.0072493485495866835,0.009813165040835233,0.011165279984012436,0.0018960079142474706,0.016836486292675285,0.0023599522155633404,0.001572716121479855,0.010306504590238118,0.011686379888477682,0.013882169522741603,0.0056292644174120565,0.07925242586470231,0.0008477819735261346,0.0004007093736250653,2.324814446106126e-05,2.0063852283935945e-05,0.0073069347372900825,0.0009960938861449584,0.004692149843985905,0.007172773266887341,0.0013568189117200097,0.0001722163423207366,0.004825621238573621,0.057250325724127644,0.0025762434042534916,0.0025841312560746163,0.00046965260185808126,0.0015566666376896732,0.001696474627753335,0.0013843041723419739,0.0006240728908645565,0.0024238888622036647,0.0018439843445868147,0.0066215977686988215,0.004448152928466368,0.020074727424733405,0.011834791985678047,0.004879257053782062,1.698829449586485e-05,1.6929482838329764e-05,0.00448618350925133,0.0014393537992322216,0.002199574632757719,0.0011214385981822177,0.0001420837855060417,0.00019201699309293922,0.004934483432945566,0.04331235245286833,0.006195150106697076,0.006498675800698114,0.0032643595807153353,0.004151342684130816,0.004849717782558178,0.0007307871912078919,0.00047719961125856697,0.011395160821502201,0.003107764312480118,0.00626255470720508,0.006780559597834579,0.039278685143821074,9.135228427658714e-05,3.2819238903762264e-05,1.4905508594817867e-06,1.2672344428311252e-06,0.0009141023216677983,3.008397624652969e-06,0.0026330066477940925,0.0011660263607298157,5.89391247445802e-05,5.0872665096789455e-05,0.00025528502378662876,0.056508910665223344,0.012082424280594115,0.006888624552460719,0.00970170590414978,0.00539464225111412,0.013764589676655547,0.0003377145376095458,0.0023804821236421622,0.017654889830398313,0.011823411589583966,0.001973687105784966,0.005353817934820776,0.04755256292309244,8.678020808333384e-05,9.655926842096823e-05,7.956807120797837e-08,0.0,0.0033379861608728747,0.0001593042731089891,0.01863039672140574,0.0007181635975407878,3.861025820840987e-05,2.3266148871906583e-05,0.00044538205913146597,0.04856959250437968,0.0014275473074665073,0.007073944295979534,0.006243312819832581,0.0011273459038740454,0.010502725066704861,3.4419053010991013e-05,0.002329640208320564,0.01352589557012714,0.006991345867265505,0.0028767889588123307,0.0073913064574309345,0.1038995402714759,5.891912523955097e-05,5.883869535768027e-05,2.0561776324981855e-06,0.0,0.00010508424888056061,1.6356396328178854e-05,0.0055600401546135,0.0022906625040870336,0.0,1.3320492234833785e-05,0.0026556074285819914,56992
0.08705134695640375,0.00782774919074604,0.010439981566712456,0.012295609134217038,0.0024549376389464794,0.015416979090457422,0.0018493976954120602,0.0019372360903094086,0.008786969228614489,0.010994900755458791,0.017566736452990867,0.005569509434672953,0.07778694212418812,0.0009804223961715692,0.0004686008886628238,3.443389261558665e-05,0.0001001385850080334,0.0068713095808212825,0.0007490047867164964,0.005479085361544296,0.004997519459326969,0.0009444510290157903,0.00019564473223525434,0.004017191940438148,0.05586890196484645,0.002942251928602862,0.0022477876516441963,0.0002667226395174973,0.0014796306284439633,0.001212680879098627,0.0013231091222247289,0.0003515999539148071,0.0027230653863430225,0.001954966225095719,0.005962829640940854,0.004551274595363607,0.018000481538509,0.012004552707242579,0.004084067891568156,1.874966364066915e-07,0.0,0.0035226420944474476,0.0015477752978183918,0.0016644631789926737,0.0015676767308563802,0.00010195042791088012,0.0006160886451166783,0.004825144116106163,0.04534698519513716,0.006540172102386179,0.008697935728745972,0.003507060531963634,0.005632638979071356,0.0036607699403930875,0.0003335919028619884,0.0006130554328095427,0.011636891560885992,0.003954916434299688,0.006367458801523269,0.006398639053730882,0.03928645047058202,7.376306749740493e-05,1.0449844706309338e-05,1.843913493851422e-05,0.0,0.0016974327139794281,0.0,0.004152072029845976,0.0006438373315470218,0.00015793418422965902,3.584903263692261e-05,0.00028666304076847295,0.05424451680516395,0.012457713073162534,0.007949106455491385,0.010533008589224293,0.005842587097309364,0.014675412960405651,0.0001610281443605293,0.0029326297389222077,0.019202337836305775,0.012399486991656916,0.0017573858185201913,0.0061723143427207805,0.0517057769368265,0.0001229589420367809,0.0003423133078169664,1.1130146463083202e-06,0.0,0.002170867982216254,0.00012349998905142085,0.018577590597121104,0.0004253522601410946,4.5802049621982175e-05,3.0038750163600274e-05,0.0003473332104367642,0.04820066376950041,0.0014233513538129655,0.0065932265262662855,0.006597138463686223,0.0009627973011490222,0.009232513352791887,8.345202697413587e-05,0.0017759096358051737,0.013190941879510677,0.006770475903605396,0.0023585907564225776,0.007725536146481439,0.09928396258820416,4.260522594037669e-05,1.1361807624568659e-05,2.824306399359519e-06,4.820961462302484e-06,5.804118375989882e-05,1.0836935178722966e-05,0.005044861965305034,0.0025502004904383625,5.046075405365295e-05,3.81526907421624e-05,0.003078143814095073,55494
0.08709946485316329,0.007440432955054671,0.00954859991902015,0.012760836720028748,0.0014911499491555061,0.015360977109086196,0.002902248358464056,0.0017686452674350135,0.008429059988295186,0.008222529079003383,0.013652660934770024,0.00700525001494628,0.0791645288831997,0.001361941264713627,0.0003641090370730667,3.463333601923266e-05,4.542679179949222e-05,0.008446866988714061,0.0014669861601722333,0.004608988611298949,0.006433558729653827,0.0009147418363695295,9.528240423973159e-05,0.004175924122680444,0.05546414100328431,0.003372556825929253,0.0031001752375042673,0.00025980118691379384,0.0015793112639628515,0.0010840352825941242,0.001991190340425842,0.0002898036686736864,0.002503998195352289,0.0014421804293456126,0.006036403878414931,0.0038299518819195242,0.02116024587717895,0.011200716173162872,0.004970191639256681,1.0485756935123683e-07,0.0,0.0031575389597211703,0.0015025711512371251,0.002670567419407537,0.0010984752324752407,9.491104843073895e-05,0.0003037161715945094,0.0037511416478284167,0.04415210621813466,0.005086643399827703,0.006084328232362792,0.0038139283451534617,0.004586521756429308,0.0045804687986181584,0.000632711314520735,0.0007893279548935744,0.013413917770537513,0.0034925431016357596,0.007956681928018844,0.007210280061588154,0.036002618830541386,1.8934288297332224e-05,2.0837118780433213e-05,2.4602091164636136e-07,2.073357997972704e-06,0.0010651560644987044,4.681333132628994e-06,0.004385590260479106,0.0006183662886282817,0.0001506181562435119,4.119630478345379e-05,0.0002916711301941783,0.05643485646715548,0.011956079598997707,0.007862282511913475,0.009611504771789734,0.00539861656884698,0.013250072859863817,0.000139750980869349,0.0026324957805061383,0.018976474450893486,0.012554924465125794,0.0022715908718397636,0.006248063890905331,0.051224084269899765,0.0003434350038046164,0.0002718211536231621,1.9621758465627455e-08,0.0,0.003750260850667857,0.00012957367943861885,0.018356703319918698,0.0010523190043962049,1.519039125472296e-05,1.151099595105145e-05,0.00036576437636494494,0.04789477536210466,0.0014826155491720618,0.007749466409126673,0.007169290934733488,0.0009368339077934725,0.00967217589269828,3.946298563051085e-05,0.0015874084489403606,0.013833669178618216,0.006396264819574182,0.0033043925560797714,0.00676458383825011,0.10216632009701578,5.641389986151992e-05,5.834075965964735e-05,0.0,0.0,0.00026645274611718873,2.0571245225734403e-05,0.005218893680597762,0.0017808111063666301,1.881649611063118e-09,0.00013540543014611099,0.002548432662104337,54221
0.0836743086359552,0.007563646417877715,0.010249496479275992,0.01166657211147245,0.0020711696402260457,0.015281638124515558,0.0019609897142697764,0.0020789262430293324,0.01048061780098115,0.010512145618067228,0.014796850885515512,0.006547405925896469,0.07548579720205348,0.000759474948535575,0.0007820491811367093,1.2376786342012127e-05,1.308521692136613e-05,0.007871444984022417,0.0006538022919537888,0.005848065895668668,0.0073502335358984795,0.0018209029543276704,0.0003247503805979248,0.004591523803633707,0.05959006594383594,0.003191228503623107,0.002833754992841597,0.000256586388083874,0.002042906287676814,0.0010527141081930534,0.0017652788532587246,0.0003150247838139543,0.002267966726903229,0.001867553476860643,0.006196102133503516,0.005742070174397452,0.016781340576237546,0.010835221650666244,0.004428032737767294,1.08551587603818e-07,0.0,0.004375544276876666,0.0018745491215109709,0.0014240993440181862,0.0010262908542619919,7.559472710249277e-05,0.0006795604383963972,0.004207036348896862,0.04612967338007341,0.006108123543647664,0.007168596874838148,0.004160324956159406,0.005065695227657061,0.0037551168205930386,0.0005587493531704995,0.0008558767428286343,0.01259019995209418,0.002941290114957858,0.006321607684701608,0.006688090589487661,0.03745622988451808,2.0046274372101354e-05,1.5929158655804914e-05,1.1092505103387574e-05,2.528835171664056e-06,0.001812020870302415,5.288437294839022e-05,0.004091831154626103,0.00037056245159696496,0.00015861670953518553,4.2505943068925205e-05,0.00018843129762138256,0.05450835433882746,0.010961228171644511,0.006984885999381412,0.01047602408142956,0.005210875876575268,0.014625239284710101,0.0005476605749725988,0.002818860309043167,0.018688315088106054,0.012664709187576449,0.0016004356618302597,0.005315313647716305,0.04955476784148726,0.0001245598261453252,0.00017884854931974822,0.0,0.0,0.002848002587290085,0.00012985626980870652,0.01899210289178103,0.0005850393401147009,5.1867627357480496e-05,1.9148462800660286e-05,0.00041220039178617787,0.049491852103890004,0.001226303937225693,0.006709918544376003,0.006610067316759815,0.0008672089105352825,0.010308656496717798,0.0,0.0017588540606952264,0.014346145343858207,0.006425409586615753,0.002818440095882083,0.006492618257142086,0.10295796097366719,3.31362727857245e-05,8.547864439604532e-05,6.897189181627956e-06,0.0,0.00012062973323378285,1.6838211595409915e-05,0.005754493050685495,0.0021905559204558694,3.1929548791669516e-05,2.4428792735772175e-05,0.002631950522851255,56605
