x1,x2,x3,x4,y
4.98361084339821,-4.214654276585504,26.162068049775566,14.144011542951787,2.0
16.34508304269264,1.163070527436778,21.68684455481393,18.147296545326345,2.0
28.891820818059234,-3.3327579837158847,20.81791083296728,15.91207924046851,2.0
25.557519450624437,-4.622935684345348,15.477182468441182,17.681971051711944,2.0
19.73822863639517,-9.208397911400622,13.54855447720646,17.14038492754562,2.0
16.789614357056568,0.09074888045472651,22.771344812276055,14.93810135939254,2.0
21.24829090755943,-0.9840823349022862,18.456209902381733,9.387312844024017,2.0
18.799137308363484,-1.1666547357464587,22.16056390393302,7.7793546647870695,2.0
12.561204608374481,4.269581272127805,24.238132249978282,9.580921209244995,2.0
-2.9406691569615777,-3.105065415586224,23.93905219410375,16.35132024481104,2.0
8.289339393125939,7.825013092049528,23.671142734741426,16.05464190251608,2.0
12.466717360109964,2.073401480993499,26.2932504482035,10.82888139915302,2.0
23.197195596690534,3.578515915302215,22.722550411340197,10.42823488878079,2.0
27.12765404836846,-3.4859019062644694,17.178633405982268,12.121289860292379,2.0
15.441713059716772,2.4812165763384457,14.735733132771957,17.48408789049276,2.0
14.160168620005162,-1.0782221090338788,17.583480894827844,16.551200508035596,2.0
20.14536297355714,0.577544495726892,16.744240706989846,20.81305001474346,2.0
19.48795934212347,1.1261464448439753,19.418545152278316,17.524929538113433,2.0
16.715400167973076,2.2418490174691836,23.742133243486748,16.890457192331617,2.0
10.1611924652612,0.9420308403770221,23.108058620069457,17.176517313613154,2.0
11.820866013150741,-1.0873652415667285,20.609286986571384,12.475234740198177,2.0
25.596725215541497,7.239335882327904,22.17446723681953,9.557089874604166,2.0
24.10830306799567,6.384806594993057,24.68550755421414,17.083449281060197,2.0
6.576206637890943,8.033135106598365,18.438325524086412,20.80331439557312,2.0
24.199540337566454,10.834327652267698,17.856984804253017,17.929569437778376,2.0
26.23948274266334,-2.541703234611976,17.647095608660575,13.033967008430452,2.0
23.83277962730142,0.8093379885085019,18.46321299783002,12.257110435152985,2.0
24.883876104390367,-3.085337669992215,21.776641982897964,11.232711980211253,2.0
11.722033312997464,-1.5586429939769335,19.311709620171804,9.222957865335864,2.0
23.434818103084158,3.226758345710202,14.87054910288743,14.09810408910556,2.0
30.287959908318854,6.303963221010355,12.876803945493762,15.474744781837686,2.0
26.405609345681555,2.667891783452494,12.137519072428328,13.590209732264537,2.0
14.032748086628045,-1.4562369791393461,9.801493111942793,12.33355574347596,2.0
10.914207500075522,10.29983769227993,14.256569322959725,10.819575722986652,2.0
12.345485808868535,7.774084209163094,16.411254922025243,6.0475245903121415,2.0
15.000420099476008,4.212967446695898,14.772112730264073,18.02438418068256,2.0
14.425248040904478,11.5974658709364,19.17891455320803,16.201624274213987,2.0
-0.4419741807387023,7.758584653212969,23.55300626458383,16.18213408917033,2.0
-1.4829678130357493,3.9122402104625316,24.864878591853177,24.65026119464181,2.0
5.579162058221854,3.3308782678734934,23.754685386355675,20.211699975269482,2.0
13.156822132916457,-2.199631102740722,19.538657799667167,15.453232010985856,2.0
21.220772240840436,0.4127744058502727,21.48444727944198,9.682149216385591,2.0
19.1693838775343,-6.851425383514876,14.264248269551551,13.831709788636017,2.0
24.30699530472518,5.317785578847094,21.061982227613704,19.163373038193185,2.0
29.359442981725373,7.028597641228712,20.462677374053662,14.510670414924018,2.0
15.23169279265537,9.52519331819162,12.893258455137282,0.25341695079810034,2.0
-12.791987300660693,9.772754655157698,9.2879625132377,0.9930348851059696,2.0
-17.92355120930639,2.6027354731670735,8.222155274137148,-3.89057039161348,2.0
-14.325930011182699,9.171279048636634,9.26190622022823,-9.791775874687776,2.0
-7.6108406336035195,7.87149779436559,13.630194708136672,-3.4878137974262415,2.0
-13.559416443038572,6.838252426069282,15.191564333649977,-8.43338398360811,2.0
-11.738433271570631,-0.7695966449095648,13.662984311191897,-12.576499602268974,2.0
-4.947088212170165,-11.012404330642179,17.19312399779131,-13.767632302820878,2.0
-13.023515127997706,-0.9626814972053794,19.737825136350505,-16.927045169126213,2.0
-17.944791139469487,2.316896085482556,21.02250435052028,-19.128424911291702,2.0
-19.44067841832837,3.1520264970055525,24.190194788695976,-23.716419693488096,2.0
-16.76285596767786,0.8093920464489653,28.652630819677643,-18.103037633300765,2.0
-9.018451950963305,4.849138847737041,27.521791951775434,-25.359166426640783,2.0
-17.494739666393215,1.8663305132773313,23.837884763781602,-18.9536386917457,2.0
-12.128570297962497,3.7674965084470404,22.882430436073783,-13.270312155541571,2.0
-18.667782886486982,13.316837322393889,22.354222734616712,-13.974883180816184,2.0
-13.455723779231668,0.16255716951029076,16.828794017597478,-17.22001917064162,2.0
-20.550107782715603,6.138855866107252,21.84989320291028,-7.731331084237315,2.0
-15.748396520032413,1.3961807760257146,16.499561367492596,-15.404590813798917,2.0
-4.46992704913509,6.071634348888731,18.7550066651506,-10.871743196941473,2.0
-6.634473529230895,5.022005555652343,23.771076213391563,-13.679575492690827,2.0
-12.073052116585316,13.51938027215364,19.241886487497446,-12.970422565328994,2.0
-14.170792789603217,0.9170673716938815,15.797440955773531,-11.670979997040385,2.0
-8.861700069270096,-5.232471447032239,15.714002473564905,-8.416458733199974,2.0
-6.233374097722603,-1.1125884195456464,19.255617193102736,-14.84033336652859,2.0
-4.652588766315921,-2.6942513727691657,18.186314459605402,-15.423873195315926,2.0
-1.4913830322628225,-5.314154132839913,15.528831506527249,-14.608636679297916,2.0
-3.7692157609761896,-5.765272359918644,15.52623802169347,-14.89183893039657,2.0
-15.889473888944448,-6.497564599585488,15.399874453981564,-14.024012289971235,2.0
-28.654571963286784,8.898834353099067,13.419851668263188,-21.274897874012524,2.0
-24.080321821706082,-2.3449815183691616,15.639824321083456,-21.57835219506072,2.0
-15.822241732845976,10.726070789884496,19.40468109441732,-22.55022420003033,2.0
-12.976219908501118,4.214999570069244,15.811354043228928,-16.909122805453293,2.0
-9.280649507658264,-2.524689287307125,13.539954182989137,-15.544290324075389,2.0
-11.018000640761237,-0.49657535424841903,18.49244860447418,-14.276631316481911,2.0
-13.083820569402082,15.256053778245995,17.555768553829164,-17.28996535635251,2.0
-14.573652234350483,9.216550095899716,15.957311705924782,-15.818744276056186,2.0
-19.345752382034423,-0.9723896446340179,24.739747525421645,-16.040134004462445,2.0
-14.635402274128875,2.6530519514848527,24.457879394622644,-13.031656512054392,2.0
-23.591088293939023,1.3568687451810275,21.72289865703342,-12.739328990407165,2.0
-28.2092073944337,-7.768788278093469,20.04894345608528,-15.027299287786793,2.0
-14.502151499701968,-9.466183475363405,21.08073592795661,-11.290992355681167,2.0
-20.25582317647311,-7.550430980942298,12.867988279922683,-12.000364529308907,2.0
-30.56043467168338,-2.217027717619328,17.860699843538065,-8.673138219794144,2.0
-20.637436108537884,-7.406358334839379,13.08851743259083,-7.005337052151937,2.0
18.45184200705497,-3.527528368883328,16.250220393398756,16.636306773814944,2.0
6.7595968940738524,-1.8124937664007472,19.824999841061487,10.38283617635318,2.0
3.510413788052622,-0.9953656938122658,18.26752290582716,6.73207151555838,2.0
7.7561269213724815,1.7757093129011432,18.017602212415465,11.782525788244861,2.0
11.604059430939719,0.5410920400793057,20.4906107097048,9.936242015454718,2.0
17.600313022357895,-9.13253021944333,23.11997773231689,14.375816229258277,2.0
11.364084615885167,0.9348029390519703,19.409363612293777,22.30285173214527,2.0
30.825762932193793,-0.3765131020876688,16.87071506628186,20.299308898148492,2.0
22.59376517570611,10.766985753329585,14.725509711190547,15.001970593147995,2.0
19.25266235134825,4.414065834788175,13.779837948875898,20.382492587180014,2.0
20.11543495834924,-4.192611780422926,14.623789100296822,21.049685874435486,2.0
16.675723929350358,2.7351859972370023,21.47737381157658,16.906751187613473,2.0
1.2147284927346949,-1.2405321748022917,27.73151628127259,16.891912688206112,2.0
7.184412282686527,-2.0615205089689326,16.257525894757617,16.761738493737646,2.0
6.0997597305735525,-0.6330594511360068,14.120501428874897,13.710745000262774,2.0
-2.525687669661421,-4.904666744652205,19.36649438157545,5.479538387107229,2.0
5.550751869873984,9.056573534757849,16.733249056325672,7.653454191013286,2.0
8.73222702613669,8.265486753604119,19.00553545561706,11.338149025942826,2.0
9.22169026563611,3.4186225030479944,17.914633674957617,18.063530602964978,2.0
14.98074131871638,6.355514930536067,23.80758243488051,13.842404382962618,2.0
20.529499398863813,-0.9679336567586745,18.75368008476062,14.829861805315863,2.0
18.00637699346499,1.0203452410117428,17.44741705963039,6.84611882972954,2.0
13.387717306604209,3.2218852592619656,10.96243099746371,5.016255097267983,2.0
18.669236917752286,11.120898105777268,11.849828879731644,4.748092715284244,2.0
9.554275354277863,7.134758032546138,15.342288769154617,10.904941428370078,2.0
14.320922371194953,17.058153251609937,17.14302730209595,13.691669532586575,2.0
16.549076154435824,2.6477627717363745,26.318539908471863,10.031179175328305,2.0
15.172314747748871,8.20753718213031,20.821885991460363,10.616854979640735,2.0
9.917940284649232,-0.7232898072763074,26.3121818873809,7.665433240915107,2.0
17.17117255641123,-0.1849845333482052,25.471962144264186,7.012987154495101,2.0
22.220337164379956,5.333087238133788,16.564674551450825,11.291084393505406,2.0
10.975863908745266,12.03239332438721,14.59822466162542,16.570823580141,2.0
19.157212873855705,-0.10263762626747219,16.579380353667904,14.271970305055467,2.0
21.11944840629022,-3.039900879888392,20.732017354275094,18.934592623248165,2.0
11.691726927092159,16.71315812468032,21.432584196547527,19.005620019616778,2.0
14.98255201351982,18.746195154500814,16.379384717406268,16.39723029481343,2.0
5.992816581993008,12.148853627361675,22.13843267349941,12.821226618905516,2.0
10.708467360663368,8.912671063240131,20.22697828967982,13.095049076400734,2.0
20.49122541285129,5.22165133280903,16.593449850616494,11.940746846269997,2.0
32.62119886427072,2.9517161663884077,24.318969123640795,10.46073174548093,2.0
19.58771781043611,-4.216048859937809,21.901672075706326,12.669425168204958,2.0
9.751334506931235,3.6205303478769277,20.939183611807202,15.630955746073045,2.0
3.2208367997582172,4.195567052294351,18.55045348058504,18.055354605740586,2.0
0.8995481076962655,19.47809735326184,20.3515106122044,17.33445124954329,2.0
14.356492343131634,10.221914417702909,15.891547457160442,16.198306456704273,2.0
-19.671467737861462,9.373068287441653,19.307499382075,-6.607654822908436,2.0
-15.223945796664859,-6.122835591401292,21.934989517084848,-9.510072974129095,2.0
-22.502788915074007,-2.2003866983517324,16.01042935346506,-18.704532625595093,2.0
-13.69846697916379,5.684851887673394,13.884172754839302,-14.066437272873081,2.0
-8.089534107248884,5.729905043680419,15.75580079198737,-17.639481463897553,2.0
-6.126995857821454,9.247710395221517,14.93406490360303,-13.539323971776412,2.0
-9.867385077407043,6.112821125122443,16.625156732481187,-13.71791034400803,2.0
-20.715478807232312,2.8928870063006893,19.086561710474548,-19.02620311035238,2.0
-19.250998799283064,3.291479002756142,16.73061482134156,-15.447193444651903,2.0
-32.15314990672972,-2.235527724795773,27.13980972763797,-12.60280224210061,2.0
-27.85133504863206,0.26083316650192945,20.894263859372973,-13.53254909115409,2.0
-24.37324264681989,0.027195925996394532,17.01268887293702,-13.64074217792103,2.0
-17.78609220861721,0.07035606529036165,18.021304691640342,-11.428606285568382,2.0
