x1,x2,x3,x4,y
7.55138591421005,-14.249433893242934,-1.5800307453857112,10.252365733665807,0.0
0.935815961550865,-16.58673466625714,-6.060112075538829,8.311974754937928,0.0
6.443367953387147,-17.06584335250652,-4.423820536131797,17.08787118140468,0.0
9.834263214577154,-14.299347996441558,-9.27856233082386,16.884019183096576,0.0
12.665312065997398,-14.412472141649516,-8.338763122661547,16.18601578978651,0.0
14.576284640010222,-12.897054761114676,-10.838357090888849,14.651344670276966,0.0
14.122904252012205,-14.473305230923433,-7.739696434226504,12.024292709395318,0.0
6.3922770464479735,-15.74387118923047,-3.28122240738276,13.788931947970012,0.0
6.633266386908396,-14.30957204855629,-7.508245357216383,13.496219706468962,0.0
10.505687146056484,-15.72190500366376,-8.244515098856098,0.3550327292561217,0.0
9.35816178256704,-13.246582189112305,-6.991490967085788,4.452315034366308,0.0
0.9245267976697944,-13.931087527580381,-3.6369978635285842,15.626106423171963,0.0
5.356739384603562,-15.196135680055896,-6.130749189921795,8.188793752276954,0.0
0.5420591743979024,-14.579963535525543,-6.998171860457029,17.388471691513658,0.0
3.672629940646801,-14.369142408143759,-8.675267293619504,17.035665899441085,0.0
-1.983117664334305,-15.541662663450513,1.1709090606112533,3.553704312090991,0.0
-1.2641894873974444,-13.25280124693727,-3.6905685702787134,15.34869790618557,0.0
6.477555387626614,-12.099309192683622,2.2248144281656703,15.471988373444642,0.0
0.910606124409072,-13.309458399417668,-4.4365488620035105,23.11902558406021,0.0
10.890353617295851,-13.653326164482985,1.379130580189965,22.689818302979624,0.0
7.431052226385182,-14.042521192319494,-7.120502288775455,13.034601195861962,0.0
17.955313643779363,-14.119914565854438,-6.796823144925739,19.55454703361069,0.0
6.318570288595984,-13.826056241249166,-3.937517590351246,13.291891954309548,0.0
6.84085015408228,-13.605039448751192,-5.119328825428218,17.106612646532447,0.0
5.972089341417561,-13.0868782890641,-1.3926561976128395,24.92541314820054,0.0
-0.7049654386330011,-13.51204592418673,-2.7172404744099956,24.559777401275213,0.0
-2.626669762497169,-12.772732954987346,-0.06784122190459874,6.000523872327514,0.0
11.155904449464911,-12.063866616209962,0.1887589178728497,5.720975298273542,0.0
12.5406911675567,-11.825439999958597,1.6736504009288393,-2.586502607668333,0.0
8.924283862111054,-13.37767664127617,5.892755066321275,0.921964226182034,0.0
7.366160224011773,-14.37974461462559,-3.9732559730245445,-2.754556043122882,0.0
2.6284933629240053,-14.297662108604898,0.031898799225306806,3.1886326545109505,0.0
-0.42399458749299246,-15.594491749016331,2.6569113063766885,16.545997517013657,0.0
