x1,x2,x3,x4,y
3.105825303117326,19.380559414011554,-9.966135455213925,-0.6427864528109386,2.0
3.643552439989984,19.65288980699149,-10.777763101045991,-12.781332149758233,2.0
8.114467815402245,18.533675103452527,-10.021235498251906,3.4520983916264196,2.0
7.492103764664712,18.25282321525381,-8.156860112437775,-15.486092889068608,2.0
8.697631904433592,19.527843569247796,-2.0032072815795203,15.143177088671914,2.0
7.313896630572605,17.183158588989983,-3.641927226991459,10.338149480717899,2.0
8.46031375042902,17.994804894035603,-10.622855460128543,-0.30385361192897475,2.0
8.516728755438567,19.0882993757954,-0.13152406560032082,-7.001441676999992,2.0
9.72602187450523,18.873205485704666,-15.76782767763164,11.629233531778743,2.0
8.967141031159708,18.007335982515915,-7.874328810387646,17.777258623533363,2.0
10.148965230239064,19.521480750411733,-8.397355777189166,12.04170360357606,2.0
11.698637627298881,18.109425590103104,6.753200661006568,-21.72284135066992,2.0
8.374377536030265,18.133708255558943,-3.501496033862452,-9.046112219290338,2.0
8.969072185936994,17.630774470611588,-6.077766226325174,6.284840852643055,2.0
6.386878950579487,16.442331002916244,-3.7171676800401334,17.358171649268293,2.0
5.208536987358917,15.873533252180815,-6.956623310382442,5.667953030785239,2.0
2.7589076826504098,18.72412584776002,-11.81944449972486,-8.245281210330209,2.0
9.440284294477763,19.16922607607258,-17.687635611256596,7.909723127295811,2.0
8.143030065981222,20.00094988049544,-23.565000658235242,12.522194562812782,2.0
6.460513665711456,17.728218181609407,-16.79949255181462,-0.6559294697055194,2.0
5.645939843228456,17.391353912357136,-22.66696183536885,2.5949387244481876,2.0
3.317882439414051,17.00276302658636,-14.42679750380533,18.61259663502357,2.0
6.467279954185331,17.569556801177725,-19.658174250034378,8.57806540796554,2.0
5.161844156767903,17.180613142126596,-12.609333057295624,-1.2513855042183115,2.0
6.742961508052718,16.5502954238955,-8.566906453736578,7.763482677764168,2.0
2.972944298545242,19.934520096532175,-9.059306013494673,28.386070669660988,2.0
2.410688381821696,15.565951399886467,-19.337425433329035,13.131702359265649,2.0
0.21460363533383386,16.875013347199193,-8.031888185120138,25.192553830164705,2.0
2.8885247736001336,14.878622629720754,-8.296030532746249,5.785295426992777,2.0
5.294789797013542,15.18526964687762,-12.079875705038218,0.1456350334255614,2.0
2.7360032788061486,16.78106928829025,-21.130465077704805,8.619164441701571,2.0
4.883990801361548,17.5711284787064,-14.607131164852403,7.622925774357704,2.0
9.777507464242962,16.478139196009536,-16.8480832673556,14.082334236728489,2.0
12.041067960296191,17.400274671824018,-6.386380895970406,24.84913937941593,2.0
6.941248501994431,18.46544774324481,-14.734985085033452,-2.02687059746839,2.0
6.951797219814656,17.97622942201814,-0.5533689709447636,-18.59450290424688,2.0
7.5818273634531845,17.089113490633665,-0.19564356127857607,2.111364465989146,2.0
7.73711945430201,16.959046703022313,-3.2454628388528026,-8.502706116837787,2.0
6.783338801126138,17.607944270513617,8.54006905511415,1.084023642510684,2.0
5.826001852420364,18.141503005406967,12.62303405431491,2.931563429144047,2.0
9.776868537784914,17.724486185223366,6.450237041824067,5.708966194195442,2.0
7.38497827414777,17.371433159339848,6.503466326286917,4.9422030478717405,2.0
3.4162244040663605,16.920733465774955,-9.580037958924084,-14.67566144403766,2.0
7.434921521155953,16.20192099094574,-10.023030758071851,-3.4210018643077564,2.0
6.494139304198132,18.101044366652065,-17.16201456187319,11.052446500586758,2.0
7.672264000688957,16.290996791755166,-3.4297178244963176,14.604007518482115,2.0
8.181706139750169,17.98233285625494,-3.8932417739594447,18.48552135910363,2.0
6.578677904420945,18.523031567891238,-4.641193175294195,13.298546166600122,2.0
7.784741930760889,18.35784063064575,-19.475712061519207,-11.913102024873425,2.0
7.212692325752972,18.173146133546997,-19.125370117750812,-12.745709071469943,2.0
10.376760974225984,18.786411465828326,-19.03154129208916,-8.478719984435738,2.0
11.143654911111145,19.596985599020858,-20.723085341364083,-8.84368726021536,2.0
7.942213371212136,18.644358794650568,-12.0327806926059,3.681855161785732,2.0
5.522398418804823,16.591886337250717,-15.289350470496199,11.22097898303252,2.0
4.476544841459003,18.599578396907848,-23.602806411295468,27.610859737489186,2.0
4.533972705448722,17.059596867536598,-33.34137108834734,-1.339458953227565,2.0
6.902381276289758,17.038475073680132,-21.67015496806664,-7.392842695219858,2.0
5.56431708618845,14.814994858295435,-9.800703933719156,-4.31829872039597,2.0
8.797305549745557,17.237303493764912,3.204407739927426,5.1198921792377305,2.0
8.826190125326782,18.470113310314385,2.777396590658352,-5.343325601544554,2.0
6.589585196755628,19.116065968005156,11.49751872825339,-13.89680801179267,2.0
8.888032209752067,19.680156724430482,0.8160625393339895,-25.860347752800642,2.0
5.224142352514967,17.045883524351648,-17.840184198856434,-12.808107823722398,2.0
5.650206924050773,16.934866588495186,2.624584522588629,-6.1500476231641,2.0
4.687558817508221,16.50912721564697,-3.436317187957118,5.528572644087753,2.0
6.944033687373808,16.570825101364818,-12.26146883077908,8.858221242486351,2.0
5.346162370008977,17.531764050762735,-1.7711066895649283,-7.9255386082678925,2.0
6.789921572910385,15.937255515097668,2.4323791548244933,-11.815248130987305,2.0
12.351293662519007,16.357399264711788,-7.275930180663622,9.4025077946356,2.0
11.689816294321119,13.885090309809167,-20.132180063074372,9.986589908060985,2.0
6.276141893201189,17.97491014114169,-24.663868096842233,17.283317164489798,2.0
5.5127029889522845,16.64010987167576,-7.369655377222239,24.23937887754306,2.0
4.293051285560962,17.565222936153987,-20.146264073022436,-2.443866674022638,2.0
10.208956299322773,18.200143256678583,2.0635399011027094,22.44090275232733,2.0
9.335888272559377,18.916760801352666,0.5213327738740778,25.19741574143695,2.0
4.19265459341924,15.646169416425666,-7.909318613420676,35.768170888923514,2.0
5.528574550245339,18.25232076983088,-12.067434318576376,37.00947913558898,2.0
7.3033339169804945,18.562799890229087,-6.363889513316629,29.53877906423611,2.0
5.432516163019572,20.89657583255351,-12.409177925817632,12.541509880294656,2.0
9.23782809928333,21.287862177025207,-16.68737423579424,14.09896987646899,2.0
9.400242662400666,21.231594598729213,-6.84407090997097,15.53723227261223,2.0
9.796860861363916,20.479822820623383,0.9574695718563464,5.73588991931683,2.0
5.93018928999611,20.10650062109812,3.303928851068881,5.87779997704558,2.0
7.122961821665217,19.30197296728166,17.86119248055986,-0.8780847810548329,2.0
7.876292395270154,20.02173018050665,14.234607585197168,-2.8573079154250185,2.0
5.807332754813555,18.04657925330232,1.5540619391392534,4.3928421335536205,2.0
2.3776535498393545,16.26420530886301,8.97643638819343,10.541548543517592,2.0
6.758455810374153,16.909395682554486,6.347979165068855,10.252209510027424,2.0
7.9761913955955706,18.51355860074157,10.135071678833121,0.9390959880499128,2.0
7.968984858071604,16.607171779745673,14.39042943832943,7.081774315071282,2.0
6.77866362723505,16.40758862841625,2.741162280306625,-7.415456576120938,2.0
7.192353910317531,16.94211936191474,-4.487458548851624,-15.86565667213797,2.0
5.7461853953896185,17.473163197909813,2.871333152894108,6.31496179346701,2.0
7.2561764089307275,20.141731576847924,-6.011429333299861,17.145543517169315,2.0
4.931295573175143,20.667650886490918,-1.3956679872746847,7.581086828630152,2.0
3.3191310836029766,19.766229579139853,-10.106275444202709,7.034977850238055,2.0
5.086253869320724,18.846999755436098,-18.744709610987115,10.30582370974126,2.0
6.294565566175066,18.25620048827923,-13.181844817000385,-7.450929533681567,2.0
4.827718075734696,17.880183835565262,-4.734803313531576,-0.6386156982647044,2.0
6.943501452019269,17.311856263295173,2.8312542806242487,6.791696776786167,2.0
5.348597246132446,17.300146659058644,0.6557285776808648,10.357604790329184,2.0
4.48740485995542,17.53650988529334,3.250994424760723,-1.7781202570585894,2.0
5.846608907979609,19.053604253747597,7.5646367529016745,8.016201353893207,2.0
7.476539978670185,19.036035278434873,-4.689108032298456,-5.440673686536249,2.0
4.351303310251693,18.60765151334686,-0.98091454887307,-16.453701809968084,2.0
5.867156221523939,17.828478917677607,6.699106518158667,-14.036340643079045,2.0
5.230802665555061,18.603480144850447,-1.4877627901383477,9.373181631535648,2.0
10.539448331812222,19.151666551179908,-1.5144769226605828,7.100662244927442,2.0
5.868838164221838,17.22147810329858,-3.180907293104708,-2.1569078967435393,2.0
5.613151743245002,18.918439060331668,-9.81335284938235,3.5327086224757216,2.0
5.443881491649328,17.551381772647645,-5.183333836302298,-10.778915112842194,2.0
8.509342099131516,19.50584678073401,9.151482725658376,-14.946886121282672,2.0
6.353068615570488,20.87337729813929,4.826039326061893,2.3046274335248222,2.0
7.203138299103641,18.405384184863223,12.655686528013803,1.4639373315446988,2.0
7.935146903595552,20.6149404488214,-18.06341666848612,7.453232437020113,2.0
9.432946396577915,18.081076904514003,-18.676939707170828,-3.694341852065614,2.0
6.408789423811759,18.127439605026723,-9.388103962343136,-1.7792823305813883,2.0
7.522820996106251,18.42942003869801,-19.870072856567976,-4.698432470916426,2.0
4.374650410677991,18.642831668018832,-18.97905957818001,-3.9947539609227602,2.0
5.852807089243167,18.53760653843772,-2.8815238825785396,-7.342319683263407,2.0
7.3877144313887415,18.36380543346919,-2.000261765835779,-35.38076551216141,2.0
8.991182580234346,20.154017585700714,-1.0456041461946803,-18.404759626181495,2.0
7.320001217142659,19.779835149800363,-0.6051422062112497,-5.335335090096658,2.0
6.320348720160577,18.30830029926184,5.1126081234826,-12.220837741780048,2.0
13.254535963406852,18.158177075609114,12.986364916960135,-0.8239312855610414,2.0
8.659998969401272,17.25625757918664,6.613721410522006,-3.4220600640044196,2.0
4.943671320628367,17.06413896810025,16.415888128406877,-9.106252320271473,2.0
4.542571494060175,17.39899394620173,4.206154111087984,-0.4785733133020508,2.0
7.0310846063669725,18.084764662523117,-7.105862259718781,-7.300801359386206,2.0
6.122569183965283,18.65301863816991,-1.57856299730371,-3.6468836796594135,2.0
6.169399448430222,18.906632455741057,-21.990163789346536,-8.864443528118926,2.0
5.157834126300027,19.293295486212283,-10.513146581277294,-1.6487355530419991,2.0
9.343849334702604,17.252286514780792,-2.0927984206745336,-16.142607617906947,2.0
8.275133458029874,16.32748398663984,-13.686400737058424,-24.93690656990257,2.0
3.76519538156022,17.879601571255527,-20.262345704109087,-12.036521437367293,2.0
9.105379107899868,18.858020934902004,-17.8761616745587,5.466385943967231,2.0
6.041134414749091,18.316869169813742,7.566359462927139,-1.3649266750859184,2.0
8.761378414675379,16.751707580272257,14.832158308112547,5.315887795868856,2.0
7.169767438753936,17.746977340901235,-5.197114185012998,11.83892317834075,2.0
